,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
733,松江,480,168万,16559元,外环外,美丽星城(松江九亭)地图,sh4777348举报假一赔百细则,3室2厅2卫,有(一梯二户),120.72平,暂无数据,高区/12层,精装,南北,2009-12-20,满五,折现,住宅 - 公寓,42106元/平,2004年,住宅 - 公寓,45栋,1180户,上海海尚物业管理有限公司,上海申茸房地产开发有限公司,12套在售二手房5套在租房源,
734,徐汇,495,173.2万,17076元,内环内,凯旋一村(徐汇徐家汇)地图,sh4777013举报假一赔百细则,2室0厅1卫,暂无数据,50.84平,暂无数据,高区/6层,简装,南,暂无数据,满五,置换,住宅 - 公寓,103308元/平,1978~1990年,住宅 - 公寓,39栋,912户,为民物业、威坪物业,江西宏凯置业有限公司,13套在售二手房8套在租房源,
735,浦东,530,185.5万,18284元,内环内,梅花新村（花木）(浦东花木)地图,sh4776560举报假一赔百细则,2室1厅1卫,暂无数据,72.16平,暂无数据,低区/6层,简装,南北,暂无数据,满五,折现,住宅 - 公寓,76921元/平,1994~1996年,住宅 - 公寓,29栋,366户,众城物业管理有限公司、众城物业,众城集团,8套在售二手房3套在租房源,
736,静安,620,217万,21388元,内环内,静安新格公寓(静安江宁路)地图,sh4776267举报假一赔百细则,2室1厅1卫,有(三梯十四户),48.26平,暂无数据,中区/26层,暂无数据,暂无数据,2010-09-01,满五,暂无数据,住宅 - 公寓,121441元/平,2004年,住宅 - 公寓,1栋,294户,上海欣页物业管理有限公司,上海新松房地产开发有限公司,5套在售二手房4套在租房源,
737,虹口,180,63万,6210元,内中环,广中扩大小区(虹口凉城)地图,sh4776208举报假一赔百细则,1室0厅1卫,暂无数据,30.32平,暂无数据,高区/6层,简装,南,2004-06-15,满五,折现,住宅 - 公寓,62055元/平,1988~1994年,住宅 - 公寓,113栋,1998户,上海江湾物业管理有限公司,上海虹房集团有限公司、虹房置业,22套在售二手房6套在租房源,
738,虹口,440,154万,15179元,内环内,东体小区(虹口曲阳)地图,sh4776016举报假一赔百细则,2室1厅1卫,暂无数据,58.21平,暂无数据,高区/6层,精装,南北,2007-06-20,满五,折现,住宅 - 公寓,住宅 - 公寓、住宅 - 新里,176栋,2933户,大柏树物业管理有限公司、大柏树物业,上海东辰工程建设股份有限公司,34套在售二手房7套在租房源,,,
739,虹口,190,66.5万,6554元,中外环,纪念路490号(虹口江湾镇)地图,sh4776012举报假一赔百细则,1室0厅1卫,暂无数据,32.18平,暂无数据,低区/6层,简装,南,暂无数据,满五,置换,住宅 - 公寓,59042元/平,1975年,住宅 - 公寓,1栋,24户,暂无信息,暂无信息,1套在售二手房0套在租房源,
740,嘉定,230,80.5万,7934元,外环外,紫荆四村(嘉定安亭)地图,sh4775804举报假一赔百细则,3室1厅1卫,暂无数据,78.95平,暂无数据,高区/6层,简装,南,暂无数据,满五,折现,住宅 - 公寓,28929元/平,1989~1999年,住宅 - 公寓、住宅 - 新里,70栋,903户,自主物业、上海众达物业有限公司,上海新申房产建设有限公司,17套在售二手房4套在租房源,
741,黄浦,790,276.5万,27253元,内环内,百汇大厦(黄浦五里桥)地图,sh4775608举报假一赔百细则,2室2厅1卫,有(二梯八户),79.5平,暂无数据,高区/23层,精装,南,暂无数据,满五,其它,住宅 - 公寓,91874元/平,1994年,住宅 - 公寓,1栋,174户,自主物业、百汇大厦物业,百汇置业（上海）有限公司、百汇置业有限公司,5套在售二手房3套在租房源,
742,嘉定,330,115.5万,11384元,外环外,水岸金桥苑(嘉定江桥)地图,sh4775507举报假一赔百细则,2室1厅1卫,有(一梯二户),77.29平,暂无数据,低区/13层,毛坯,南,暂无数据,满五,折现,住宅 - 公寓,43364元/平,2008年,住宅 - 公寓,83栋,3108户,上海虹达物业管理有限公司,上海西部大众地产置业有限公司、大众房地产经营公司,37套在售二手房5套在租房源,
743,宝山,520,182万,17939元,外环外,天馨花园（公寓）(宝山杨行)地图,sh4775501举报假一赔百细则,3室2厅2卫,暂无数据,113.86平,暂无数据,中区/6层,毛坯,南北,2008-08-01,满五,置换,住宅 - 公寓,42062元/平,1998~2009年,住宅 - 公寓,275栋,3370户,上海天馨物业管理服务有限公司,上海天馨置业有限公司,85套在售二手房17套在租房源,
744,杨浦,275,96.2万,9487元,内中环,延吉七村(杨浦黄兴公园)地图,sh4774612举报假一赔百细则,1室1厅1卫,有(二梯二十一户),43.92平,暂无数据,低区/14层,中装,南,2002-10-14,满五,折现,住宅 - 公寓,63930元/平,1980~1987年,住宅 - 公寓,78栋,2575户,上海延吉物业管理有限公司、上海市卫百辛集团延吉物业管理有限公司、卫百辛物业,上海黄兴房地产责任有限公司、黄兴房地产开发有限公司,37套在售二手房4套在租房源,
745,长宁,510,178.5万,17594元,内环内,中包公寓(长宁中山公园)地图,sh4774115举报假一赔百细则,1室1厅1卫,暂无数据,58.85平,暂无数据,中区/6层,简装,南,暂无数据,满五,折现,住宅 - 公寓,80347元/平,1935~1999年,住宅 - 公寓,11栋,120户,新华物业,长宁集团,3套在售二手房2套在租房源,
746,浦东,620,217万,21388元,内中环,光鸿苑(浦东南码头)地图,sh4773847举报假一赔百细则,2室1厅1卫,有(一梯四户),79.45平,暂无数据,低区/32层,暂无数据,暂无数据,2011-11-09,满五,其它,住宅 - 公寓,75733元/平,1998~2010年,住宅 - 公寓,59栋,1321户,光鸿物业,上海光鸿房地产有限公司,8套在售二手房12套在租房源,
747,徐汇,840,294万,28978元,内环内,红旗教师公寓(徐汇徐家汇)地图,sh4773690举报假一赔百细则,2室2厅1卫,有(二梯六户),89.03平,暂无数据,高区/26层,精装,南北,暂无数据,满五,置换,住宅 - 公寓,94500元/平,1998~2003年,住宅 - 公寓,11栋,696户,上海高建物业有限公司、上海立大物业管理有限公司,高建物业,6套在售二手房5套在租房源,
748,黄浦,370,129.5万,12764元,内环内,南园新村(黄浦打浦桥)地图,sh4773574举报假一赔百细则,1室1厅1卫,有(三梯九户),50.74平,暂无数据,低区/19层,精装,西南,1990-09-05,满五,置换,住宅 - 公寓,79997元/平,1988~1990年,住宅 - 公寓,34栋,1150户,上海中诚物业有限公司管理,上海中城企业（集团）有限公司,14套在售二手房5套在租房源,
749,黄浦,240,84万,8279元,内环内,海南西弄64号(黄浦蓬莱公园)地图,sh4773473举报假一赔百细则,1室1厅1卫,暂无数据,26.7平,暂无数据,高区/6层,简装,西,2007-08-01,满五,置换,住宅 - 公寓,89887元/平,1993年,住宅 - 公寓,1栋,24户,上海中发物业管理有限公司,上实房地产,1套在售二手房0套在租房源,
750,普陀,335,117.2万,11557元,外环外,安居锦竹苑(普陀桃浦)地图,sh4773472举报假一赔百细则,2室1厅1卫,有(二梯四户),76.86平,暂无数据,低区/25层,毛坯,南,2011-04-12,满五,折现,住宅 - 公寓,45844元/平,2013年,住宅 - 公寓,13栋,1298户,上海绿安物业管理发展有限公司、上海安馨物业管理有限公司,上海安真房地产有限公司、康州置业公司,19套在售二手房3套在租房源,
751,宝山,365,127.7万,12591元,内中环,大华二村(宝山大华)地图,sh4773389举报假一赔百细则,2室1厅1卫,暂无数据,65.41平,暂无数据,中区/6层,简装,南,暂无数据,满五,折现,住宅 - 公寓,54769元/平,1994~2000年,住宅 - 公寓,416栋,5494户,上海大华物业管理公司、上海华宇物业有限公司、大华物业,大华集团上海华宜置业有限公司,49套在售二手房6套在租房源,
752,长宁,1250,437.5万,43122元,内环内,华山花园(长宁镇宁路)地图,sh4773334举报假一赔百细则,3室2厅2卫,有(二梯四户),142.39平,暂无数据,高区/27层,暂无数据,西,2004-08-10,满五,其它,住宅 - 公寓,84858元/平,1995年,住宅 - 公寓,1栋,88户,港联物业,上海基立房地产有限公司,5套在售二手房2套在租房源,
753,嘉定,305,106.8万,10522元,外环外,水岸秀苑(嘉定江桥)地图,sh4773210举报假一赔百细则,2室2厅1卫,暂无数据,73.91平,暂无数据,高区/6层,毛坯,南北,暂无数据,满五,折现,住宅 - 公寓,44002元/平,2005~2006年,住宅 - 公寓,153栋,2029户,上海真如物业有限公司、上海真如物业管理有限公司,上海西部大众地产置业有限公司、大众房地产经营公司,27套在售二手房3套在租房源,
754,宝山,200,70万,6899元,外环外,宝钢八村(宝山淞宝)地图,sh4773133举报假一赔百细则,2室0厅1卫,暂无数据,44.24平,暂无数据,中区/5层,简装,南,2003-09-24,满五,置换,住宅 - 公寓,44626元/平,1978~1992年,住宅 - 公寓,91栋,1735户,上海宝房物业服务公司、兴桥盛物业,宝钢集团有限公司,17套在售二手房5套在租房源,
755,闵行,355,124.2万,12247元,中外环,古美八村(闵行古美)地图,sh4773049举报假一赔百细则,2室1厅1卫,暂无数据,60.4平,暂无数据,低区/6层,精装,南北,暂无数据,满五,折现,住宅 - 公寓,57746元/平,1993~1997年,住宅 - 公寓、商业类,87栋,1337户,上海天天物业管理有限公司,古衡房产开发,20套在售二手房16套在租房源,
756,杨浦,780,273万,26908元,中外环,莱茵半岛(杨浦中原)地图,sh4773012举报假一赔百细则,2室2厅2卫,有(一梯二户),114.08平,暂无数据,高区/8层,精装,南,2004-06-18,满五,折现,住宅 - 公寓,65517元/平,2002~2003年,住宅 - 公寓,64栋,1102户,上海城成物业管理有限公司,上海柏茵置业有限公司,30套在售二手房3套在租房源,
757,闵行,2000,700万,68994元,外环外,当代艺墅(闵行莘庄)地图,sh4772444举报假一赔百细则,4室2厅3卫,暂无数据,306.61平,暂无数据,地上2层,精装,西,2011-08-10,满五,折现,住宅 - 别墅,63333元/平,1990~2005年,住宅 - 别墅,227栋,227户,上海海辉物业管理有限公司,上海启耀房地产开发有限公司,3套在售二手房0套在租房源,
758,闵行,560,196万,19318元,外环外,好世凤凰城(闵行颛桥)地图,sh4772416举报假一赔百细则,2室2厅1卫,有(一梯二户),101.99平,暂无数据,高区/7层,精装,南北,2004-08-01,满五,暂无数据,住宅 - 公寓,55173元/平,2003~2004年,住宅 - 公寓,166栋,1648户,上海景瑞物业管理有限公司、上海和迅物业管理有限公司,上海好世置业有限公司,19套在售二手房7套在租房源,
759,普陀,260,91万,8969元,内中环,兰溪路230弄(普陀真如)地图,sh4771945举报假一赔百细则,1室1厅1卫,暂无数据,38.03平,暂无数据,低区/6层,简装,南,2004-08-06,满五,暂无数据,住宅 - 公寓,住宅 - 公寓,7栋,156户,上海真中物业管理有限公司,真如房地产公司,2套在售二手房1套在租房源,,,
760,闵行,280,98万,9659元,外环外,东川花苑(闵行老闵行)地图,sh4771811举报假一赔百细则,2室1厅1卫,暂无数据,56.78平,暂无数据,中区/6层,毛坯,南北,暂无数据,满五,折现,住宅 - 公寓,46691元/平,1987~1999年,住宅 - 公寓、住宅 - 新里,61栋,884户,上海鑫铭物业管理有限公司,北桥房产,10套在售二手房9套在租房源,
761,虹口,950,332.5万,32772元,内环内,紫虹嘉苑(虹口临平路)地图,sh4771606举报假一赔百细则,3室2厅2卫,有(一梯四户),101.81平,暂无数据,高区/29层,豪装,南北,2009-04-03,满五,折现,住宅 - 公寓,住宅 - 公寓、住宅 - 写字楼,13栋,582户,上海真贤物业管理有限公司,上海紫江房地产有限公司,6套在售二手房4套在租房源,,,
762,徐汇,285,99.8万,9832元,内中环,宛南五村(徐汇龙华)地图,sh4771494举报假一赔百细则,1室1厅1卫,暂无数据,34.95平,暂无数据,低区/6层,简装,南,暂无数据,满五,折现,住宅 - 公寓,79278元/平,1980~1992年,住宅 - 公寓,35栋,699户,上海高建物业有限公司,上海徐汇房产经营有限公司,10套在售二手房6套在租房源,
763,长宁,418,146.3万,14420元,内中环,天山新苑(长宁天山)地图,sh4771218举报假一赔百细则,1室1厅1卫,暂无数据,54.0平,暂无数据,低区/6层,精装,南北,2008-08-05,满五,置换,住宅 - 公寓,1998~1999年,住宅 - 公寓,51栋,670户,上海司力物业有限公司,上海司力房地产公司,5套在售二手房3套在租房源,,
764,长宁,250,87.5万,8624元,内环内,安阳小区(长宁中山公园)地图,sh4771115举报假一赔百细则,1室0厅1卫,暂无数据,30.48平,暂无数据,高区/6层,精装,南,暂无数据,满五,折现,住宅 - 公寓,74635元/平,1987~1988年,住宅 - 公寓,12栋,368户,上海兆丰物业管理有限公司,上海博古置业有限公司,4套在售二手房1套在租房源,
765,闸北,300,105万,10349元,中外环,岭南路100弄(闸北彭浦)地图,sh4770914举报假一赔百细则,2室1厅1卫,暂无数据,55.56平,暂无数据,中区/6层,中装,南北,2000-01-01,满五,折现,住宅 - 公寓,55069元/平,1989~1996年,住宅 - 公寓、住宅 - 写字楼,39栋,581户,上海北安物业管理有限公司,彭浦房地产开发有限公司,8套在售二手房1套在租房源,
766,浦东,410,143.5万,14144元,中外环,浦发绿城(浦东三林)地图,sh4770900举报假一赔百细则,2室1厅1卫,暂无数据,80.0平,暂无数据,高区/6层,毛坯,南北,暂无数据,满五,折现,住宅 - 公寓,52302元/平,2004~2005年,住宅 - 公寓,567栋,7028户,上海浦华物业管理有限公司、上海浦发物业有限公司、浦华物业,浦东房地产开发公司、上海浦东开发公司,81套在售二手房23套在租房源,
767,徐汇,835,292.2万,28805元,内环内,天钥花苑(徐汇徐家汇)地图,sh4770857举报假一赔百细则,2室2厅1卫,有(二梯六户),115.5平,暂无数据,中区/35层,精装,南,2007-08-01,满五,其它,住宅 - 公寓,70512元/平,1997~1998年,住宅 - 公寓、住宅 - 写字楼,9栋,359户,上海长泉物业管理所、上海长峰物业管理有限公司,金马集团,5套在售二手房8套在租房源,
768,浦东,1300,455万,44846元,内环内,香梅花园(浦东杨东)地图,sh4770628举报假一赔百细则,3室2厅2卫,有(一梯二户),156.72平,暂无数据,低区/18层,暂无数据,暂无数据,暂无数据,满五,置换,住宅 - 公寓,86609元/平,2004~2011年,住宅 - 公寓,52栋,1968户,上海香梅物业管理有限公司、绿城物业、上房物业,金大元集团(上海)有限公司,53套在售二手房61套在租房源,
769,普陀,450,157.5万,15524元,内中环,万里欣苑(普陀万里)地图,sh4770399举报假一赔百细则,1室2厅1卫,有(二梯五户),61.92平,暂无数据,中区/18层,精装,南,2002-08-01,满五,置换,住宅 - 公寓,70518元/平,2006年,住宅 - 公寓,5栋,359户,上海中环陆家嘴物业管理有限公司、中环物业,上海中环投资开发(集团)有限公司、中环集团,11套在售二手房3套在租房源,
770,浦东,420,147万,14489元,外环外,鑫龙佳苑(浦东川沙)地图,sh4770310举报假一赔百细则,3室2厅1卫,暂无数据,119.84平,暂无数据,高区/6层,简装,暂无数据,1970-01-01,满五,置换,住宅 - 公寓,39064元/平,1994~2004年,住宅 - 公寓、商业类,42栋,495户,上海荣唐物业管理有限公司,上海佳唐房地产开发有限公司,12套在售二手房1套在租房源,
771,嘉定,187,65.5万,6451元,外环外,梅园新村(嘉定)(嘉定嘉定老城)地图,sh4769670举报假一赔百细则,2室1厅1卫,暂无数据,59.95平,暂无数据,高区/6层,简装,南,1984-08-01,满五,置换,住宅 - 公寓,33631元/平,1984~1991年,住宅 - 公寓、住宅 - 新里,39栋,1078户,嘉城物业,政府安置房,9套在售二手房0套在租房源,
