,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
594,杨浦,226,79.1万,7796元,内中环,控江四村(杨浦黄兴公园)地图,sh4796504举报假一赔百细则,1室1厅1卫,暂无数据,37.44平,暂无数据,低区/6层,简装,南,2013-09-05,满二,折现,住宅 - 公寓,61912元/平,1954~2010年,住宅 - 公寓、住宅 - 新里,175栋,4174户,卫百辛集团物业、卫百辛物业,老上海黄兴房产开发公司、老上海黄兴房产公司,63套在售二手房8套在租房源
595,杨浦,310,108.5万,10694元,内环内,铁岭大楼(杨浦鞍山)地图,sh4796414举报假一赔百细则,1室1厅1卫,暂无数据,42.42平,暂无数据,低区/5层,暂无数据,暂无数据,2015-10-15,满二,置换,住宅 - 公寓,73993元/平,1975~1994年,住宅 - 公寓、住宅 - 新里,48栋,1147户,四平物业,上海铁岭开发有限公司,9套在售二手房3套在租房源
596,杨浦,280,98万,9659元,中外环,市光一村(杨浦中原)地图,sh4796284举报假一赔百细则,1室1厅1卫,暂无数据,49.04平,暂无数据,高区/6层,精装,南北,暂无数据,满二,折现,住宅 - 公寓,57316元/平,1987~1998年,住宅 - 公寓、住宅 - 新里,114栋,3134户,上海恒联物业有限公司、恒联物业,上海市住宅开发中心第二分公司、中心集团,32套在售二手房5套在租房源
597,浦东,620,217万,21388元,中外环,万科海上传奇(浦东御桥)地图,sh4794542举报假一赔百细则,2室2厅1卫,有(二梯四户),87.89平,暂无数据,低区/27层,精装,南北,2015-08-01,满二,其它,住宅 - 公寓,71662元/平,2013~2015年,住宅 - 公寓,26栋,1892户,万科物业、上海万科物业管理公司,上海地杰置业有限公司,9套在售二手房5套在租房源
598,宝山,680,238万,23458元,经纬弘汇地标家园(宝山上大)地图,sh4793750举报假一赔百细则,3室2厅2卫,有(二梯三户),141.34平,暂无数据,低区/20层,毛坯,南,2013-09-12,满二,置换,住宅 - 公寓,提前预约,53462元/平,2014年,住宅 - 公寓,15栋,790户,现代智能物业管理(上海)有限公司,暂无信息,5套在售二手房4套在租房源
599,杨浦,290,101.5万,10004元,内环内,秦家弄小区(杨浦东外滩)地图,sh4793166举报假一赔百细则,1室0厅1卫,暂无数据,36.2平,暂无数据,中区/7层,毛坯,南,2015-06-24,满二,折现,住宅 - 公寓,73980元/平,1987~1988年,住宅 - 公寓,20栋,468户,东外滩物业、居委会自管、外滩物业,无开发商,7套在售二手房1套在租房源
600,黄浦,410,143.5万,14144元,内环内,局三小区(黄浦五里桥)地图,sh4792753举报假一赔百细则,2室0厅1卫,暂无数据,48.0平,暂无数据,高区/6层,简装,南,2014-09-01,满二,折现,住宅 - 公寓,住宅 - 公寓,10栋,202户,上海永理置业管理有限公司,暂无信息,2套在售二手房0套在租房源,,
601,宝山,570,199.5万,19663元,中外环,保利叶之林(宝山上大)地图,sh4792023举报假一赔百细则,3室2厅1卫,有(一梯二户),73.08平,暂无数据,低区/14层,豪装,南,2014-09-10,满二,置换,住宅 - 公寓,59676元/平,2014~2015年,住宅 - 公寓,58栋,1571户,上海保利物业管理、上房物业,上海保利建璀房地产有限公司,10套在售二手房9套在租房源
602,普陀,290,101.5万,10004元,外环外,锦翔大楼(普陀桃浦)地图,sh4791837举报假一赔百细则,2室1厅1卫,有(一梯九户),72.85平,暂无数据,高区/18层,精装,东南,2015-09-13,满二,暂无数据,住宅 - 公寓,42895元/平,1995年,住宅 - 公寓,2栋,312户,上海西部物业有限公司,西部集团,10套在售二手房1套在租房源
603,杨浦,345,120.7万,11902元,内环内,鞍山三村(杨浦鞍山)地图,sh4790441举报假一赔百细则,2室1厅1卫,暂无数据,47.23平,暂无数据,低区/5层,中装,南,2014-09-01,满二,置换,住宅 - 公寓,住宅 - 公寓、住宅 - 新里,58栋,1339户,上海四平物业管理有限公司、四平物业,鞍山机建司、鞍山集团开发,22套在售二手房10套在租房源,,
604,徐汇,295,103.2万,10177元,内中环,宛南二村(徐汇龙华)地图,sh4789881举报假一赔百细则,1室1厅1卫,暂无数据,36.0平,暂无数据,中区/5层,精装,南,2014-09-14,满二,置换,住宅 - 公寓,77234元/平,1958~1986年,住宅 - 公寓,26栋,572户,上海枫林物业有限公司、枫林物业,暂无信息,6套在售二手房3套在租房源
605,徐汇,290,101.5万,10004元,内环内,航建大楼(徐汇斜土路)地图,sh4789831举报假一赔百细则,1室0厅1卫,暂无数据,35.46平,暂无数据,低区/6层,精装,南,2013-03-27,满二,置换,住宅 - 公寓,79990元/平,1982~1985年,住宅 - 公寓,14栋,360户,浚普物业,上海浚普置业公司,7套在售二手房2套在租房源
606,闵行,850,297.5万,29323元,中外环,晶杰苑(闵行古美)地图,sh4789823举报假一赔百细则,3室2厅2卫,暂无数据,120.06平,暂无数据,中区/18层,中装,南,2013-01-22,满二,折现,住宅 - 公寓,70797元/平,2012年,住宅 - 公寓,21栋,990户,暂无信息,上海实业城市开发集团有限公司,1套在售二手房7套在租房源
607,黄浦,2600,910万,89693元,内环内,黄浦众鑫城(黄浦老西门)地图,sh4788840举报假一赔百细则,4室2厅4卫,有(一梯二户),282.18平,暂无数据,高区/29层,精装,暂无数据,2015-01-26,满二,折现,住宅 - 公寓,92949元/平,2002~2004年,住宅 - 公寓,6栋,532户,上海锦南物业经营有限公司,上海众鑫资产经营有限公司,14套在售二手房3套在租房源
608,虹口,245,85.8万,8452元,内中环,友谊二村(虹口凉城)地图,sh4788649举报假一赔百细则,1室0厅1卫,暂无数据,45.91平,暂无数据,中区/5层,简装,南,暂无数据,满二,折现,住宅 - 公寓,52899元/平,1960~1980年,住宅 - 公寓,39栋,1072户,上海广同物业有限公司,天津开发商,18套在售二手房0套在租房源
609,杨浦,235,82.2万,8107元,内环内,长眉小区(杨浦周家嘴路)地图,sh4788543举报假一赔百细则,1室0厅1卫,暂无数据,33.64平,暂无数据,中区/7层,暂无数据,南,2015-11-01,满二,其它,住宅 - 公寓,65786元/平,1986~1994年,住宅 - 公寓,24栋,656户,上海佳全物业管理有限公司,上海大桥物业管理有限公司、大桥置业,12套在售二手房1套在租房源
610,杨浦,165,57.7万,5692元,内环内,凤城三村(杨浦控江路)地图,sh4787920举报假一赔百细则,1室1厅1卫,暂无数据,29.68平,暂无数据,中区/5层,精装,北,暂无数据,满二,折现,住宅 - 公寓,61632元/平,1956~2011年,住宅 - 公寓,240栋,5872户,上海四平物业管理有限公司、卫百辛物业,上海卫百辛房地产经纪有限公司、卫百辛集团,62套在售二手房14套在租房源
611,宝山,355,124.2万,12247元,经纬观澜弘郡家园（三期）(宝山上大)地图,sh4786697举报假一赔百细则,1室1厅1卫,有(一梯二户),64.0平,暂无数据,低区/14层,毛坯,南北,2012-12-01,满二,折现,住宅 - 公寓,有钥匙，随时,54982元/平,2009年,住宅 - 公寓,51栋,1380户,现代智能物业管理(上海)有限公司,暂无信息,31套在售二手房7套在租房源
612,长宁,310,108.5万,10694元,中外环,新泾一村(长宁北新泾)地图,sh4785272举报假一赔百细则,2室0厅1卫,暂无数据,46.55平,暂无数据,中区/5层,中装,南,暂无数据,满二,折现,住宅 - 公寓,64459元/平,1983~1997年,住宅 - 公寓,108栋,2146户,上海新长宁集团新程物业有限公司、长宁物业,市政开发公司、上海市政,35套在售二手房3套在租房源
613,长宁,1250,437.5万,43122元,内环内,凯欣豪园(长宁中山公园)地图,sh4784074举报假一赔百细则,3室2厅2卫,有(三梯四户),130.43平,暂无数据,低区/38层,精装,南,2015-10-11,满二,置换,住宅 - 公寓,100463元/平,2005~2008年,住宅 - 公寓,13栋,1465户,上海绿城物业有限公司、绿城物业,上海伟怡房地产发展有限公司,38套在售二手房39套在租房源
614,浦东,580,203万,20008元,外环外,毕加索小镇（二期）（公寓）(浦东唐镇)地图,sh4783775举报假一赔百细则,2室2厅1卫,有(一梯二户),89.54平,暂无数据,中区/13层,毛坯,南,2013-09-03,满二,置换,住宅 - 公寓,64713元/平,2011年,住宅 - 公寓,26栋,654户,上海东郊皇庭物业管理有限公司,上海华飞置业有限公司、上海唐镇华飞房地产有限公司,7套在售二手房11套在租房源
615,闵行,225,78.8万,7762元,外环外,黎明花园(闵行七宝)地图,sh4783474举报假一赔百细则,1室1厅1卫,暂无数据,41.3平,暂无数据,高区/6层,简装,南,2015-11-10,满二,置换,住宅 - 公寓,住宅 - 公寓,99栋,1684户,昌鑫物业,昌鑫房产,18套在售二手房9套在租房源,,
616,徐汇,520,182万,17939元,内环内,东安一村(徐汇徐家汇)地图,sh4781090举报假一赔百细则,3室1厅1卫,暂无数据,63.16平,暂无数据,高区/6层,简装,南北,2013-10-28,满二,其它,住宅 - 公寓,71200元/平,1956~2015年,住宅 - 公寓、商业类、住宅 - 新里,169栋,3290户,上海高建物业有限公司,上海徐房集团有限公司,33套在售二手房12套在租房源
617,长宁,450,157.5万,15524元,内环内,福安小区(长宁中山公园)地图,sh4780939举报假一赔百细则,1室1厅1卫,暂无数据,44.86平,暂无数据,高区/6层,精装,南,2013-04-16,满二,折现,住宅 - 公寓,住宅 - 公寓,10栋,192户,新华物业,长宁集团,3套在售二手房1套在租房源,,
618,闸北,520,182万,17939元,内中环,龙盛佳苑(闸北阳城)地图,sh4780633举报假一赔百细则,2室1厅1卫,有(一梯五户),72.96平,暂无数据,高区/15层,精装,南,暂无数据,满二,折现,住宅 - 公寓,70412元/平,2011年,住宅 - 公寓,12栋,1168户,上海鹰征物业发展有限公司,上海龙盛置业有限公司,19套在售二手房9套在租房源
619,长宁,520,182万,17939元,内环内,绿地海怡公寓(长宁中山公园)地图,sh4780280举报假一赔百细则,1室1厅1卫,有(二梯十二户),59.3平,暂无数据,中区/30层,精装,西南,2013-06-18,满二,折现,住宅 - 公寓,住宅 - 公寓,2栋,464户,上海时和南都物业管理有限公司,绿城集团,26套在售二手房11套在租房源,,
620,杨浦,220,77万,7589元,内中环,控江路1200弄(杨浦控江路)地图,sh4779742举报假一赔百细则,1室0厅1卫,暂无数据,22.21平,暂无数据,低区/5层,简装,北,暂无数据,满二,其它,住宅 - 公寓,75800元/平,1982~2010年,住宅 - 公寓,43栋,1166户,上海平凉物业管理有限公司,上海申龙集团、上海申龙地产有限公司,24套在售二手房7套在租房源
621,嘉定,270,94.5万,9314元,中外环,金祥坊(嘉定丰庄)地图,sh4779725举报假一赔百细则,1室1厅1卫,暂无数据,50.68平,暂无数据,中区/6层,精装,南,暂无数据,满二,置换,住宅 - 公寓,47153元/平,1995~2000年,住宅 - 公寓,65栋,909户,上海能宝物业有限责任公司,上海嘉定区房地产(集团)有限公司、上海嘉定区房地产,14套在售二手房2套在租房源
622,松江,460,161万,15869元,外环外,绿地蔷薇九里（公寓）(松江松江大学城)地图,sh4779104举报假一赔百细则,3室2厅2卫,有(一梯二户),109.73平,暂无数据,中区/11层,毛坯,南北,2012-12-26,满二,折现,住宅 - 公寓,44648元/平,2009~2013年,住宅 - 公寓,87栋,2009户,上海欣周物业管理有限公司,绿城集团,41套在售二手房26套在租房源
623,宝山,460,161万,15869元,外环外,远洋香奈(宝山杨行)地图,sh4778633举报假一赔百细则,3室2厅1卫,有(二梯三户),106.78平,暂无数据,低区/18层,毛坯,南北,2015-01-03,满二,折现,住宅 - 公寓,45874元/平,2014~2016年,住宅 - 公寓,54栋,2674户,上海中远物业管理发展有限公司、酒店物业,上海远正置业有限公司,31套在售二手房9套在租房源
624,宝山,220,77万,7589元,中外环,乾溪新村(宝山大场镇)地图,sh4777801举报假一赔百细则,1室1厅1卫,暂无数据,41.87平,暂无数据,低区/6层,中装,南,2015-08-01,满二,折现,住宅 - 公寓,48210元/平,1993~2006年,住宅 - 公寓,181栋,3074户,新余物业、上海明旺物业管理有限公司,大华集团上海华宜置业有限公司,46套在售二手房16套在租房源
625,宝山,410,143.5万,14144元,外环外,远洋香奈(宝山杨行)地图,sh4776277举报假一赔百细则,2室2厅1卫,有(二梯三户),88.02平,暂无数据,中区/18层,毛坯,南北,暂无数据,满二,折现,住宅 - 公寓,45874元/平,2014~2016年,住宅 - 公寓,54栋,2674户,上海中远物业管理发展有限公司、酒店物业,上海远正置业有限公司,31套在售二手房9套在租房源
626,普陀,252,88.2万,8693元,内中环,太浜巷小区(普陀光新)地图,sh4776168举报假一赔百细则,1室1厅1卫,暂无数据,37.92平,暂无数据,高区/6层,中装,南北,暂无数据,满二,折现,住宅 - 公寓,住宅 - 公寓、住宅 - 新里,125栋,2609户,上海中山物业有限公司,上海中山市场发展有限公司,21套在售二手房8套在租房源,,
627,普陀,240,84万,8279元,外环外,桃浦十村(普陀桃浦)地图,sh4775966举报假一赔百细则,2室1厅1卫,暂无数据,57.27平,暂无数据,低区/6层,简装,南,暂无数据,满二,暂无数据,住宅 - 公寓,45093元/平,1995~1999年,住宅 - 公寓,114栋,2819户,上海普陀物业有限公司、普陀物业、上服物业、万志物业,西部集团,51套在售二手房6套在租房源
628,浦东,990,346.5万,34152元,中外环,森兰名佳(浦东高东)地图,sh4775223举报假一赔百细则,4室2厅2卫,有(二梯三户),158.29平,暂无数据,中区/13层,毛坯,南北,2013-12-30,满二,其它,住宅 - 公寓,64071元/平,2013~2014年,住宅 - 公寓,10栋,284户,彩生活物业,暂无信息,5套在售二手房3套在租房源
629,浦东,288,100.8万,9935元,内中环,由由五村(浦东北蔡)地图,sh4775119举报假一赔百细则,1室1厅1卫,暂无数据,45.06平,暂无数据,中区/6层,精装,南北,暂无数据,满二,折现,住宅 - 公寓,59828元/平,1994~1997年,住宅 - 公寓,70栋,957户,上海由由物业管理有限公司,上海由由房地产开发有限公司、上海由由集团股份有限公司,8套在售二手房1套在租房源
630,浦东,220,77万,7589元,内中环,思浦小区(浦东三林)地图,sh4774763举报假一赔百细则,1室1厅1卫,暂无数据,36.64平,暂无数据,中区/6层,简装,南,2014-06-13,满二,折现,住宅 - 公寓,58108元/平,1985~1997年,住宅 - 公寓,73栋,1413户,上海锦和物业管理有限公司、锦和物业,三林地产集团、三林集团,15套在售二手房7套在租房源
631,嘉定,265,92.8万,9142元,外环外,澜茵华庭(嘉定江桥)地图,sh4774617举报假一赔百细则,1室1厅1卫,有(一梯四户),56.1平,暂无数据,中区/11层,毛坯,南,暂无数据,满二,其它,住宅 - 公寓,48680元/平,2005年,住宅 - 公寓,140栋,1872户,真如物业,上海科茂房地产开发有限公司,34套在售二手房6套在租房源
632,闵行,555,194.2万,19146元,中外环,南方城(闵行古美)地图,sh4773601举报假一赔百细则,1室1厅1卫,有(一梯三户),58.8平,暂无数据,高区/14层,精装,南,暂无数据,满二,其它,住宅 - 公寓,74559元/平,2004~2005年,住宅 - 公寓,38栋,952户,上海东湖物业管理有限公司、东湖物业,上海金球房地产开发经营有限公司,9套在售二手房11套在租房源
633,嘉定,295,103.2万,10177元,外环外,盘古天地(嘉定嘉定新城)地图,sh4773043举报假一赔百细则,2室1厅1卫,有(二梯四户),69.86平,暂无数据,中区/37层,精装,南,暂无数据,满二,折现,住宅 - 公寓,38394元/平,2010~2012年,住宅 - 公寓,14栋,1293户,港联物业服务（上海）有限公司、港联物业,上海盘谷房地产有限公司,25套在售二手房10套在租房源
